9333;FR1000;TORINO P.NUOVA;ROMA TERMINI;TORINO PORTA SUSA ;MILANO PORTA GARIBALDI;MILANO ROGOREDO;REGGIO EMILIA AV;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;
9336;FR1000;SALERNO;TORINO P.NUOVA;NAPOLI CENTRALE;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;REGGIO EMILIA AV;MILANO ROGOREDO;MILANO PORTA GARIBALDI;TORINO PORTA SUSA ;;;;;;;;;;;;;;
9341;FR1000;TORINO P.NUOVA;NAPOLI CENTRALE;TORINO PORTA SUSA ;MILANO PORTA GARIBALDI;MILANO ROGOREDO;REGGIO EMILIA AV;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;;;;;;;;;;;;;;
9342;FR1000;NAPOLI CENTRALE;TORINO P.NUOVA;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;REGGIO EMILIA AV;MILANO ROGOREDO;MILANO PORTA GARIBALDI;TORINO PORTA SUSA ;;;;;;;;;;;;;;
9350;FR1000;NAPOLI CENTRALE;TORINO P.NUOVA;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;REGGIO EMILIA AV;MILANO ROGOREDO;MILANO PORTA GARIBALDI;TORINO PORTA SUSA ;;;;;;;;;;;;;;
9409;FR1000;UDINE;ROMA TERMINI;PORDENONE;CONEGLIANO;TREVISO C.;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;
9413;FR1000;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
9416;FR1000;NAPOLI CENTRALE;VENEZIA SANTA LUCIA;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;FERRARA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;
9418;FR1000;SALERNO;VENEZIA SANTA LUCIA;NAPOLI CENTRALE;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;
9421;FR1000;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
9422;FR1000;ROMA TERMINI;VENEZIA SANTA LUCIA;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;;
9434;FR1000;ROMA TERMINI;VENEZIA SANTA LUCIA;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;;
9439;FR1000;VENEZIA SANTA LUCIA;SALERNO;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;NAPOLI CENTRALE;SALERNO;;;;;;;;;;;;;;
9440;FR1000;ROMA TERMINI;UDINE;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;ROVIGO;PADOVA;VENEZIA MESTRE;TREVISO C.;CONEGLIANO;PORDENONE;;;;;;;;;;;;;
9445;FR1000;VENEZIA SANTA LUCIA;NAPOLI CENTRALE;VENEZIA MESTRE;PADOVA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;;;;;;;;;;;;;;;;
9457;FR1000;VENEZIA SANTA LUCIA;ROMA TERMINI;VENEZIA MESTRE;PADOVA;FERRARA;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;
9504;FR1000;ROMA TERMINI;TORINO P.NUOVA;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;MILANO ROGOREDO;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;;
9505;FR1000;MILANO CENTRALE;SALERNO;REGGIO EMILIA AV;BOLOGNA C.LE;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;NAPOLI CENTRALE;;;;;;;;;;;;;;;;
9516;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;
9521;FR1000;TORINO P.NUOVA;NAPOLI CENTRALE;TORINO PORTA SUSA ;MILANO CENTRALE;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;;;;;;;;;;;;;;;;
9522;FR1000;TARANTO;MILANO CENTRALE;METAPONTO;FERRANDINA;POTENZA INFERIORE;SALERNO;NAPOLI CENTRALE;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;;;;;;;;;;;;;
9528;FR1000;NAPOLI CENTRALE;TORINO P.NUOVA;NAPOLI AFRAGOLA;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;
9539;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;BOLOGNA C.LE;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;NAPOLI AFRAGOLA;;;;;;;;;;;;;;;;;
9540;FR1000;NAPOLI CENTRALE;TORINO P.NUOVA;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;;
9544;FR1000;NAPOLI CENTRALE;TORINO P.NUOVA;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;;
9547;FR1000;MILANO CENTRALE;TARANTO;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;NAPOLI CENTRALE;FERRANDINA;METAPONTO;;;;;;;;;;;;;;;
9551;FR1000;TORINO P.NUOVA;SALERNO;TORINO PORTA SUSA ;MILANO CENTRALE;MILANO ROGOREDO;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;ROMA TERMINI;NAPOLI CENTRALE;;;;;;;;;;;;;;
9554;FR1000;SALERNO;MILANO CENTRALE;NAPOLI CENTRALE;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;REGGIO EMILIA AV;;;;;;;;;;;;;;;;
9567;FR1000;TORINO P.NUOVA;ROMA TERMINI;TORINO PORTA SUSA ;MILANO CENTRALE;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TIBURTINA;;;;;;;;;;;;;;;;;
9570;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;REGGIO EMILIA AV;;;;;;;;;;;;;;;;;
9580;FR1000;FIRENZE S.M.N.;MILANO CENTRALE;REGGIO EMILIA AV;REGGIO EMILIA AV;;;;;;;;;;;;;;;;;;;;
9584;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;FIRENZE S.M.N.;ROMA TIBURTINA;FIRENZE S.M.N.;BOLOGNA C.LE/AV;REGGIO EMILIA AV;;;;;;;;;;;;;;;;;
9585;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;BOLOGNA C.LE/AV;FIRENZE S.M.N.;ROMA TERMINI;;;;;;;;;;;;;;;;;;;
9589;FR1000;MILANO CENTRALE;FIRENZE S.M.N.;REGGIO EMILIA AV;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;
9600;FR1000;ROMA TERMINI;TORINO P.NUOVA;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;;;;;;
9601;FR1000;MILANO CENTRALE;SALERNO;MILANO ROGOREDO;REGGIO EMILIA AV;BOLOGNA C.LE/AV;ROMA TERMINI;NAPOLI AFRAGOLA;;;;;;;;;;;;;;;;;
9602;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;
9606;FR1000;SALERNO;MILANO CENTRALE;NAPOLI AFRAGOLA;ROMA TERMINI;ROMA TIBURTINA;MILANO ROGOREDO;;;;;;;;;;;;;;;;;;
9607;FR1000;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9609;FR1000;TORINO P.NUOVA;NAPOLI CENTRALE;TORINO PORTA SUSA ;MILANO CENTRALE;MILANO ROGOREDO;ROMA TIBURTINA;ROMA TERMINI;;;;;;;;;;;;;;;;;
9611;FR1000;TORINO P.NUOVA;NAPOLI CENTRALE;TORINO PORTA SUSA ;MILANO CENTRALE;MILANO ROGOREDO;ROMA TIBURTINA;ROMA TERMINI;;;;;;;;;;;;;;;;;
9612;FR1000;ROMA TERMINI;MILANO CENTRALE;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9615;FR1000;MILANO CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;;
9616;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;NAPOLI AFRAGOLA;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;
9617;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;BOLOGNA C.LE/AV;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;
9618;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;MILANO ROGOREDO;;;;;;;;;;;;;;;;;;;;
9620;FR1000;ROMA TERMINI;MILANO CENTRALE;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9621;FR1000;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9622;FR1000;NAPOLI CENTRALE;TORINO P.NUOVA;ROMA TERMINI;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;;;;;
9623;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;
9624;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;
9626;FR1000;ROMA TERMINI;MILANO CENTRALE;;;;;;;;;;;;;;;;;;;;;;
9627;FR1000;TORINO P.NUOVA;ROMA TERMINI;TORINO PORTA SUSA ;MILANO CENTRALE;MILANO ROGOREDO;;;;;;;;;;;;;;;;;;;
9628;FR1000;ROMA TERMINI;MILANO CENTRALE;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9630;FR1000;ROMA TERMINI;MILANO CENTRALE;MILANO ROGOREDO;;;;;;;;;;;;;;;;;;;;;
9631;FR1000;MILANO CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;;
9632;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;
9634;FR1000;ROMA TERMINI;TORINO P.NUOVA;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;;;;;;
9635;FR1000;TORINO P.NUOVA;NAPOLI CENTRALE;TORINO PORTA SUSA ;MILANO CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;
9636;FR1000;ROMA TERMINI;MILANO CENTRALE;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9637;FR1000;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9639;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;MILANO ROGOREDO;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;
9640;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;NAPOLI AFRAGOLA;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;
9641;FR1000;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9642;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;MILANO ROGOREDO;;;;;;;;;;;;;;;;;;;;
9645;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;BOLOGNA C.LE/AV;ROMA TERMINI;NAPOLI AFRAGOLA;;;;;;;;;;;;;;;;;;;
9647;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;
9648;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;
9651;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;BOLOGNA C.LE/AV;ROMA TERMINI;NAPOLI AFRAGOLA;;;;;;;;;;;;;;;;;;;
9652;FR1000;NAPOLI CENTRALE;MILANO CENTRALE;NAPOLI AFRAGOLA;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;
9654;FR1000;NAPOLI CENTRALE;TORINO P.NUOVA;ROMA TERMINI;REGGIO EMILIA AV;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;;;;;
9655;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;BOLOGNA C.LE/AV;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;
9657;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;MILANO ROGOREDO;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;
9658;FR1000;SALERNO;MILANO CENTRALE;NAPOLI CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;
9659;FR1000;MILANO CENTRALE;SALERNO;BOLOGNA C.LE/AV;ROMA TERMINI;NAPOLI AFRAGOLA;;;;;;;;;;;;;;;;;;;
9662;FR1000;ROMA TERMINI;MILANO CENTRALE;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9663;FR1000;TORINO P.NUOVA;NAPOLI CENTRALE;TORINO PORTA SUSA ;MILANO CENTRALE;MILANO ROGOREDO;ROMA TERMINI;;;;;;;;;;;;;;;;;;
9665;FR1000;MILANO CENTRALE;NAPOLI CENTRALE;BOLOGNA C.LE/AV;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;
9666;FR1000;NAPOLI CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;;
9667;FR1000;MILANO CENTRALE;ROMA TERMINI;;;;;;;;;;;;;;;;;;;;;;
9673;FR1000;MILANO CENTRALE;ROMA TERMINI;BOLOGNA C.LE/AV;;;;;;;;;;;;;;;;;;;;;
9681;FR1000;ROMA TERMINI;NAPOLI CENTRALE;;;;;;;;;;;;;;;;;;;;;;
9701;FR1000;MILANO CENTRALE;VENEZIA SANTA LUCIA;BRESCIA;PESCHIERA DEL GARDA;VERONA PORTA NUOVA;VICENZA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;
9708;FR1000;VENEZIA SANTA LUCIA;MILANO CENTRALE;VENEZIA MESTRE;PADOVA;VICENZA;VERONA PORTA NUOVA;PESCHIERA DEL GARDA;BRESCIA;;;;;;;;;;;;;;;;
9709;FR1000;TORINO P.NUOVA;VENEZIA SANTA LUCIA;TORINO PORTA SUSA ;MILANO CENTRALE;BRESCIA;DESENZANO;VERONA PORTA NUOVA;VICENZA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;
9727;FR1000;MILANO CENTRALE;VENEZIA SANTA LUCIA;BRESCIA;DESENZANO;VERONA PORTA NUOVA;VICENZA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;
9728;FR1000;VENEZIA SANTA LUCIA;MILANO CENTRALE;VENEZIA MESTRE;PADOVA;VICENZA;VERONA PORTA NUOVA;PESCHIERA DEL GARDA;BRESCIA;;;;;;;;;;;;;;;;
9733;FR1000;MILANO CENTRALE;VENEZIA SANTA LUCIA;BRESCIA;DESENZANO;VERONA PORTA NUOVA;VICENZA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;;
9744;FR1000;VENEZIA SANTA LUCIA;GENOVA BRIGNOLE;VENEZIA MESTRE;PADOVA;VICENZA;VERONA PORTA NUOVA;DESENZANO;BRESCIA;MILANO CENTRALE;MILANO ROGOREDO;GENOVA P.PRINCIPE;;;;;;;;;;;;;
9750;FR1000;VENEZIA SANTA LUCIA;TORINO P.NUOVA;VENEZIA MESTRE;PADOVA;VICENZA;VERONA PORTA NUOVA;PESCHIERA DEL GARDA;BRESCIA;MILANO CENTRALE;TORINO PORTA SUSA ;;;;;;;;;;;;;;
9754;FR1000;VENEZIA SANTA LUCIA;MILANO CENTRALE;VENEZIA MESTRE;PADOVA;VICENZA;VERONA PORTA NUOVA;PESCHIERA DEL GARDA;BRESCIA;;;;;;;;;;;;;;;;
9761;FR1000;MILANO CENTRALE;VENEZIA SANTA LUCIA;BRESCIA;DESENZANO;PESCHIERA DEL GARDA;VERONA PORTA NUOVA;VICENZA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;;;
9764;FR1000;VENEZIA SANTA LUCIA;MILANO CENTRALE;VENEZIA MESTRE;PADOVA;VICENZA;VERONA PORTA NUOVA;PESCHIERA DEL GARDA;BRESCIA;;;;;;;;;;;;;;;;
9796;FR1000;GENOVA BRIGNOLE;VENEZIA SANTA LUCIA;GENOVA P.PRINCIPE;MILANO ROGOREDO;MILANO CENTRALE;BRESCIA;PESCHIERA DEL GARDA;VERONA PORTA NUOVA;VICENZA;PADOVA;VENEZIA MESTRE;;;;;;;;;;;;;
8601;FB;GENOVA P. PRINCIPE;ROMA TERMINI;GENOVA BRIGNOLE;CHIAVARI;LA SPEZIA CENTRALE;MASSA CENTRO;VIAREGGIO;PISA CENTRALE;LIVORNO CENTRALE;CAMPIGLIA MARITTIMA;GROSSETO;CIVITAVECCHIA;;;;;;;;;;;;
8602;FB;ROMA TERMINI;GENOVA P. PRINCIPE;FIRENZE CAMPO MARTE;PISA CENTRALE;MASSA CENTRO;LA SPEZIA CENTRALE;GENOVA BRIGNOLE;;;;;;;;;;;;;;;;;
8605;FB;GENOVA P. PRINCIPE;ROMA TERMINI;GENOVA BRIGNOLE;RAPALLO;CHIAVARI;LA SPEZIA CENTRALE;MASSA CENTRO;VIAREGGIO;PISA CENTRALE;LIVORNO CENTRALE;CAMPIGLIA MARITTIMA;GROSSETO;CIVITAVECCHIA;;;;;;;;;;;
8606;FB;ROMA TERMINI;TORINO P.NUOVA;CIVITAVECCHIA;ORBETELLO;GROSSETO;CAMPIGLIA MARITTIMA;CECINA;LIVORNO CENTRALE;PISA CENTRALE;VIAREGGIO;MASSA CENTRO;LA SPEZIA CENTRALE;CHIAVARI;GENOVA BRIGNOLE;GENOVA P. PRINCIPE;ALESSANDRIA;ASTI;TORINO LINGOTTO;;;;;;
8613;FB;GENOVA P. PRINCIPE;ROMA TERMINI;GENOVA BRIGNOLE;CHIAVARI;LA SPEZIA CENTRALE;MASSA CENTRO;VIAREGGIO;PISA CENTRALE;LIVORNO CENTRALE;CAMPIGLIA MARITTIMA;GROSSETO;CIVITAVECCHIA;;;;;;;;;;;;
8616;FB;ROMA TERMINI;GENOVA P. PRINCIPE;CIVITAVECCHIA;GROSSETO;CAMPIGLIA MARITTIMA;LIVORNO CENTRALE;PISA CENTRALE;VIAREGGIO;MASSA CENTRO;LA SPEZIA CENTRALE;CHIAVARI;RAPALLO;GENOVA BRIGNOLE;;;;;;;;;;;
8619;FB;MILANO CENTRALE;ROMA TERMINI;PAVIA;GENOVA P. PRINCIPE;GENOVA BRIGNOLE;RAPALLO;CHIAVARI;LA SPEZIA CENTRALE;MASSA CENTRO;VIAREGGIO;PISA CENTRALE;LIVORNO CENTRALE;CAMPIGLIA MARITTIMA;GROSSETO;ORBETELLO;CIVITAVECCHIA;;;;;;;;
8620;FB;ROMA TERMINI;MILANO CENTRALE;CIVITAVECCHIA;ORBETELLO;GROSSETO;CAMPIGLIA MARITTIMA;LIVORNO CENTRALE;PISA CENTRALE;VIAREGGIO;MASSA CENTRO;LA SPEZIA CENTRALE;CHIAVARI;GENOVA BRIGNOLE;GENOVA P.PRINCIPE;PAVIA;;;;;;;;;
8623;FB;TORINO P.NUOVA;ROMA TERMINI;TORINO LINGOTTO;ASTI;ALESSANDRIA;GENOVA P. PRINCIPE;GENOVA BRIGNOLE;RAPALLO;CHIAVARI;LA SPEZIA CENTRALE;MASSA CENTRO;VIAREGGIO;PISA CENTRALE;LIVORNO CENTRALE;CECINA;CAMPIGLIA MARITTIMA;GROSSETO;ORBETELLO;CIVITAVECCHIA;;;;;
8626;FB;ROMA TERMINI;GENOVA P. PRINCIPE;CIVITAVECCHIA;GROSSETO;CAMPIGLIA MARITTIMA;LIVORNO CENTRALE;PISA CENTRALE;VIAREGGIO;MASSA CENTRO;LA SPEZIA CENTRALE;RAPALLO;GENOVA BRIGNOLE;;;;;;;;;;;;
8627;FB;GENOVA P. PRINCIPE;ROMA TERMINI;GENOVA BRIGNOLE;LA SPEZIA CENTRALE;MASSA CENTRO;PISA CENTRALE;FIRENZE CAMPO MARTE;;;;;;;;;;;;;;;;;
8630;FB;ROMA TERMINI;GENOVA P. PRINCIPE;CIVITAVECCHIA;GROSSETO;CAMPIGLIA MARITTIMA;LIVORNO CENTRALE;PISA CENTRALE;VIAREGGIO;MASSA CENTRO;LA SPEZIA CENTRALE;CHIAVARI;GENOVA BRIGNOLE;;;;;;;;;;;;
8801;FB;VENEZIA SANTA LUCIA;LECCE;VENEZIA MESTRE;PADOVA;ROVIGO;FERRARA;BOLOGNA C.LE;RIMINI;PESARO;ANCONA;PESCARA;TERMOLI;FOGGIA;BARLETTA;BARI CENTRALE;BRINDISI;;;;;;;;
8802;FB;ANCONA;MILANO CENTRALE;PESARO;RIMINI;CESENA;FORL�;FAENZA;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;MILANO ROGOREDO;;;;;;;;;;;
8803;FB;MILANO CENTRALE;BARI CENTRALE;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;RIMINI;PESARO;ANCONA;CIVITANOVA MARCHE;S.BENEDETTO DEL TRONTO;PESCARA;TERMOLI;FOGGIA;BARLETTA;;;;;;;;
8804;FB;ANCONA;MILANO CENTRALE;PESARO;RIMINI;CESENA;FORL�;FAENZA;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;MILANO ROGOREDO;;;;;;;;;;;
8806;FB;PESCARA;MILANO CENTRALE;GIULIANOVA;S.BENEDETTO DEL TRONTO;ANCONA;PESARO;RIMINI;CESENA;FORL�;FAENZA;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;;;;;;;;;
8809;FB;MILANO CENTRALE;TARANTO;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;RIMINI;PESARO;ANCONA;PESCARA;TERMOLI;FOGGIA;BARLETTA;BARI CENTRALE;GIOIA DEL COLLE;;;;;;;;
8810;FB;BARI CENTRALE;MILANO CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;S.BENEDETTO DEL TRONTO;ANCONA;PESARO;RIMINI;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;;;;;;;;;
8811;FB;MILANO CENTRALE;LECCE;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;RIMINI;PESARO;ANCONA;PESCARA;TERMOLI;FOGGIA;BARLETTA;BARI CENTRALE;BRINDISI;;;;;;;;
8813;FB;MILANO CENTRALE;LECCE;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;RIMINI;PESARO;ANCONA;PESCARA;TERMOLI;FOGGIA;BARLETTA;BARI CENTRALE;BRINDISI;;;;;;;;
8814;FB;LECCE;MILANO CENTRALE;BRINDISI;BARI CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;CIVITANOVA MARCHE;ANCONA;PESARO;RIMINI;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;;;;;;;
8815;FB;VENEZIA SANTA LUCIA;LECCE;VENEZIA MESTRE;PADOVA;ROVIGO;FERRARA;BOLOGNA C.LE;RIMINI;PESARO;ANCONA;PESCARA;TERMOLI;FOGGIA;BARLETTA;BARI CENTRALE;BRINDISI;;;;;;;;
8816;FB;LECCE;VENEZIA SANTA LUCIA;BRINDISI;BARI CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;ANCONA;PESARO;RIMINI;BOLOGNA C.LE;FERRARA;ROVIGO;PADOVA;VENEZIA MESTRE;;;;;;;;
8818;FB;LECCE;MILANO CENTRALE;BRINDISI;BARI CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;ANCONA;PESARO;RIMINI;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;;;;;;;;
8819;FB;MILANO CENTRALE;BARI CENTRALE;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;FAENZA;FORL�;CESENA;RIMINI;PESARO;ANCONA;S.BENEDETTO DEL TRONTO;PESCARA;TERMOLI;FOGGIA;BARLETTA;;;;;;
8820;FB;TARANTO;MILANO CENTRALE;GIOIA DEL COLLE;BARI CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;ANCONA;PESARO;RIMINI;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;;;;;;;;
8823;FB;MILANO CENTRALE;PESCARA;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;FAENZA;FORL�;CESENA;RIMINI;PESARO;ANCONA;S.BENEDETTO DEL TRONTO;GIULIANOVA;;;;;;;;;
8824;FB;LECCE;MILANO CENTRALE;BRINDISI;BARI CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;S.BENEDETTO DEL TRONTO;ANCONA;PESARO;RIMINI;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;;;;;;;
8825;FB;MILANO CENTRALE;ANCONA;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;FAENZA;FORL�;CESENA;RIMINI;PESARO;;;;;;;;;;;;
8828;FB;LECCE;VENEZIA SANTA LUCIA;BRINDISI;BARI CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;ANCONA;PESARO;RICCIONE;RIMINI;BOLOGNA C.LE;FERRARA;ROVIGO;PADOVA;VENEZIA MESTRE;;;;;;;
8829;FB;MILANO CENTRALE;ANCONA;PIACENZA;PARMA;REGGIO EMILIA;MODENA;BOLOGNA C.LE;RIMINI;PESARO;;;;;;;;;;;;;;;
8830;FB;BARI CENTRALE;MILANO CENTRALE;BARLETTA;FOGGIA;TERMOLI;PESCARA;ANCONA;PESARO;RICCIONE;RIMINI;BOLOGNA C.LE;MODENA;REGGIO EMILIA;PARMA;PIACENZA;;;;;;;;;
8851;FB;RAVENNA;ROMA TERMINI;RIMINI;PESARO;FALCONARA MARITTIMA;JESI;FABRIANO;FOLIGNO;SPOLETO;TERNI;;;;;;;;;;;;;;
